species,previous_name,notes,dissected,ID,Genus,SP,colletor,full_locality_in_label,country,state,locality,updated locality,are_coordinates_original,longitude,latitude,is_date_legible,day_start,month_start,year_start,day_end,month_end,year_end,collection,metadata_notes,sex,head_width,eyes_above,rotrum_width_base,rostrum_width_apex,rostrum_length,pronotum_length,pronotum_width,scutellum_length,scutellum_width,eyes_below,eye_height,eye_length,elytra_length,elytrum_width,prosternum_length,coxae_width,antennae_scape_length,antennae_scape_width,antennae_flagellum_1_length,antennae_flagellum_2_length,antennae_flagellum_3_length,antennae_flagellum_4_length,antennae_flagellum_5_length,antennae_flagellum_6_length,antennae_flagellum_7_length,antennae_flagellum_1_width,antennae_flagellum_2_width,antennae_flagellum_3_width,antennae_flagellum_4_width,antennae_flagellum_5_width,antennae_flagellum_6_width,antennae_flagellum_7_width,antennae_club_length,antennae_club_width,antennae_flagellum_total_length,antennae_flagellum_max_width,femur_length,femur_width,tibia_length,tibia_width
Anchylorhynchus_tremolerasi,Anchylorhynchus_pictipennis,picti,T,picti_27,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,male,1.1350,0.3790,0.4940,0.5690,2.2380,1.4410,2.5860,0.2700,0.3730,0.4370,0.7080,0.4860,5.0160,1.7400,0.4890,0.5630,1.6390,0.1520,0.3470,0.3070,0.2200,0.1270,0.1570,0.1570,NA,0.1220,0.1110,0.1040,0.1080,0.1270,0.1260,NA,0.6940,0.2350,1.3150,0.1270,1.9560,0.6660,1.8530,0.2900
Anchylorhynchus_tremolerasi,Anchylorhynchus_pictipennis,picti,F,picti_24,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,female,0.8480,0.2850,0.3840,0.4270,1.3890,0.9220,1.6800,0.1630,0.2120,NA,NA,NA,4.5070,1.4810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_pictipennis,picti,F,picti_25,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,female,0.9930,0.3260,0.4240,0.4980,1.9580,1.2290,2.1260,0.2110,0.2500,0.3590,0.5380,0.3670,4.8120,1.6090,0.4350,0.5220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_tremolerasi,uruguai,F,tremolerasi_1,Anchylorhynchus,tremolerasi,no data,Puente l'este Uruguay,Uruguay,Maldonado,Puente l'este,Punta del  Este,F,-54.933,-34.947,T,NA,NA,NA,NA,NA,NA,MZSP,,male,1.2450,0.4000,0.5380,0.6390,2.6910,1.6460,2.8580,0.2610,0.4460,NA,NA,NA,6.1900,1.8870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tricarinatus,,Colombia,T,tricarinatus_4,Anchylorhynchus,tricarinatus,Luis Alberto Nuñez-Avellaneda,"Monterrey, Vereda Tigrana. Depto Casanare – Colômbia",Colombia,Casanare,"Monterrey, Vereda Tigrana",NA,T,-72.833333,4.916667,T,18,10,2009,NA,NA,NA,COL,,male,0.8990,0.2510,0.3950,0.6300,1.7100,1.0700,1.9490,0.1770,0.1310,0.3290,0.5600,0.3710,4.5850,1.2900,0.4250,0.4250,1.2010,0.1320,0.2050,0.3030,0.1660,0.1160,0.1360,0.1530,NA,0.0910,0.0820,0.0720,0.0760,0.0800,0.1050,NA,0.4630,0.1510,1.0790,0.1050,1.7010,0.4980,1.5190,0.1870
Anchylorhynchus_tricarinatus,,NA,F,tricarinatus_1,Anchylorhynchus,tricarinatus,H. Kuchmeister,"Reserva Ducke, Manaus-AM",Brazil,Amazonas,"Manaus, Reserva Ducke",NA,F,-59.554,-2.572,T,4,7,1994,NA,NA,NA,MZSP,,male,0.9660,0.2830,0.4190,0.6310,1.5880,1.1510,2.1350,0.2250,0.1740,0.3560,0.5950,0.4100,4.9510,1.4730,0.3650,0.4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tricarinatus,,NA,F,tricarinatus_2,Anchylorhynchus,tricarinatus,H. Kuchmeister,"Reserva Ducke, Manaus-AM",Brazil,Amazonas,"Manaus, Reserva Ducke",NA,F,-59.554,-2.572,T,4,4,1994,NA,NA,NA,MZSP,,female,1.0390,0.2720,0.4630,0.6850,1.7790,1.2520,2.2590,0.2590,0.1830,0.3540,0.6400,0.3920,5.4700,1.6690,0.4300,0.5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tricarinatus,,NA,F,tricarinatus_3,Anchylorhynchus,tricarinatus,no data,"Rio Guayuriba, Meta, Colômbia",Colombia,Meta,Rio Guayuriba,NA,F,-73.083333,3.9,T,NA,12,1946,NA,NA,NA,DEI,,female,0.9070,0.3000,0.4020,0.6270,1.6270,1.0520,1.8710,0.1850,0.1360,NA,NA,NA,4.6580,1.4080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_variabilis,,NA,F,variabilis_1,Anchylorhynchus,variabilis,B. Pohl,Londrina-PR,Brazil,Paraná,Londrina,NA,F,-51.1628,-23.3103,T,NA,1,1944,NA,NA,NA,MZSP,,male,1.2920,0.3390,0.5760,0.7850,2.2980,1.7460,2.9420,0.3190,0.3490,0.5350,0.7310,0.5410,6.9110,2.4250,0.6750,0.7240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_variabilis,,NA,F,variabilis_2,Anchylorhynchus,variabilis,K. Lenko,Barueri-SP,Brazil,São Paulo,Barueri,NA,F,-46.8761,-23.5106,T,5,11,1960,NA,NA,NA,MZSP,,male,1.0820,0.2910,0.4870,0.6570,1.8300,1.2930,2.2120,0.1900,0.2330,0.4590,0.6170,0.4310,5.0670,1.6910,0.5500,0.5470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_variabilis,,NA,F,variabilis_3,Anchylorhynchus,variabilis,Lange de Morretes,Ipiranga São Paulo-SP,Brazil,São Paulo,"São Paulo, Ipiranga",NA,F,-46.61029722,-23.59069444,T,30,10,1937,NA,NA,NA,MZSP,,male,1.1200,0.3150,0.4980,0.7020,1.8610,1.3290,2.4030,0.2100,0.2770,NA,NA,NA,5.2550,1.8750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_variabilis,,NA,F,variabilis_4,Anchylorhynchus,variabilis,K. Lenko,Barueri-SP,Brazil,São Paulo,Barueri,NA,F,-46.8761,-23.5106,T,NA,12,1965,NA,NA,NA,MZSP,,male,0.9520,0.2450,0.4530,0.5950,1.6060,1.1840,2.0310,0.1790,0.2630,0.3990,0.5640,0.4130,4.3430,1.5520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_variabilis,,NA,F,variabilis_5,Anchylorhynchus,variabilis,F. Halik,"Santana, São Paulo-SP",Brazil,São Paulo,"São Paulo, Santana",NA,F,-46.62639,-23.50417,T,19,1,1958,NA,NA,NA,MZSP,,male,0.9850,0.2500,0.4250,0.5870,1.6650,1.1830,1.9290,0.1720,0.2340,0.4160,0.5530,0.4210,4.7250,1.5720,0.4640,0.5150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_variabilis,,NA,T,variabilis_15,Anchylorhynchus,variabilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temporary label removed before adding specimen data to database (likely from S. Paulo),male,1.1400,0.2710,0.5050,0.6630,1.9850,1.4310,2.3930,0.2220,0.3220,0.4470,0.6100,0.4600,5.5520,1.9840,0.4700,0.6040,1.4690,0.1640,0.2890,0.3880,0.2070,0.1070,0.1510,0.1570,NA,0.1360,0.1400,0.1420,0.1390,0.1390,0.1680,NA,0.4990,0.2330,1.2990,0.1680,2.2000,0.7690,2.0510,0.2290
Anchylorhynchus_variabilis,,NA,F,variabilis_6,Anchylorhynchus,variabilis,K. Lenko,Barueri-SP,Brazil,São Paulo,Barueri,NA,F,-46.8761,-23.5106,T,NA,12,1965,NA,NA,NA,MZSP,,female,1.0200,0.2360,0.4750,0.6530,1.6860,1.2370,2.0690,0.2100,0.2790,0.4530,0.6020,0.4170,4.8920,1.7020,0.4970,0.5410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_variabilis,,NA,F,variabilis_7,Anchylorhynchus,variabilis,K. Lenko,Barueri-SP,Brazil,São Paulo,Barueri,NA,F,-46.8761,-23.5106,T,NA,12,1965,NA,NA,NA,MZSP,,female,1.0330,0.2730,0.4080,0.6300,1.5170,1.2160,1.9380,0.2070,0.2630,0.5020,0.5700,0.4190,4.8250,1.7180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_variabilis,,NA,F,variabilis_8,Anchylorhynchus,variabilis,M. Alvarenga,"Corcovado, Rio de Janeiro-RJ",Brazil,Rio de Janeiro,"Rio de Janeiro, Corcovado",NA,F,-43.21085,-22.951142,T,NA,4,1961,NA,NA,NA,MZSP,,female,1.1490,0.2820,0.5060,0.7110,1.6850,1.3000,2.2240,0.2480,0.2770,NA,NA,NA,5.2930,1.9210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_variabilis,,NA,F,variabilis_9,Anchylorhynchus,variabilis,M. Alvarenga,"Corcovado, Rio de Janeiro-RJ",Brazil,Rio de Janeiro,"Rio de Janeiro, Corcovado",NA,F,-43.21085,-22.951142,T,NA,6,1960,NA,NA,NA,MZSP,,female,1.1990,0.2760,0.5810,0.7330,1.8320,1.4640,2.4500,0.2230,0.2940,0.5550,0.7050,0.5160,5.9800,2.0310,0.5800,0.6100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_variabilis,,NA,F,variabilis_10,Anchylorhynchus,variabilis,F. Halik,"Santana, São Paulo-SP",Brazil,São Paulo,"São Paulo, Santana",NA,F,-46.62639,-23.50417,T,19,1,1958,NA,NA,NA,MZSP,,female,0.8640,0.2300,0.3920,0.5340,1.2930,0.9910,1.6860,0.1790,0.2100,0.3480,0.4530,0.3650,4.1290,1.4030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_vittipennis,,NA,F,vittipennis_6,Anchylorhynchus,vittipennis,K. Lenko,Barueri-SP,Brazil,São Paulo,Barueri,NA,F,-46.8761,-23.5106,T,15,10,1960,NA,NA,NA,MZSP,,male,0.8360,0.1890,0.3960,0.4900,1.4250,1.0330,1.7190,0.1450,0.2230,0.3300,0.5380,0.3900,3.9480,1.2860,0.3990,0.4420,1.1370,0.1310,0.2540,0.2540,0.2020,0.1260,0.1530,0.1610,NA,0.1060,0.0970,0.1070,0.1030,0.1090,0.1240,NA,0.4610,0.1900,1.1500,0.1240,1.6320,0.5210,1.4790,0.2160
Anchylorhynchus_vittipennis,,NA,F,vittipennis_7,Anchylorhynchus,vittipennis,Dept. Zoo.,Curitiba-PR,Brazil,Paraná,Curitiba,NA,F,-49.2731,-25.4278,T,25,11,1967,NA,NA,NA,DZUP,,male,0.8130,0.2270,0.3730,0.4780,1.4740,0.9640,1.6300,0.1560,0.2120,0.3110,0.4620,0.3620,3.8250,1.2950,0.4440,0.4350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_vittipennis,,NA,F,vittipennis_8,Anchylorhynchus,vittipennis,Dirings,Rio Vermelho - SC,Brazil,Santa Catarina,Rio Vermelho,NA,F,-48.3667,-27.45,T,NA,3,1957,NA,NA,NA,MZSP,,male,0.9300,0.2600,0.4170,0.5270,1.7900,1.1060,1.9120,0.1720,0.2140,NA,NA,NA,4.3860,1.5230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_vittipennis,,NA,F,vittipennis_9,Anchylorhynchus,vittipennis,K. Lenko,Barueri-SP,Brazil,São Paulo,Barueri,NA,F,-46.8761,-23.5106,T,15,10,1960,NA,NA,NA,MZSP,,male,0.9290,0.2370,0.3830,0.4970,1.6470,1.1510,1.8610,0.1680,0.2720,NA,NA,NA,4.1400,1.4580,0.5110,0.4960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_vittipennis,,NA,F,vittipennis_10,Anchylorhynchus,vittipennis,Dirings,Rio Vermelho - SC,Brazil,Santa Catarina,Rio Vermelho,NA,F,-48.3667,-27.45,T,NA,3,1957,NA,NA,NA,MZSP,,male,0.8810,0.2390,0.4460,0.5240,1.6900,1.0700,1.8310,0.2100,0.2500,NA,NA,NA,4.3190,1.4840,0.5420,0.4620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_vittipennis,,NA,F,vittipennis_1,Anchylorhynchus,vittipennis,Dirings,Rio Vermelho - SC,Brazil,Santa Catarina,Rio Vermelho,NA,F,-48.3667,-27.45,T,NA,2,1953,NA,NA,NA,MZSP,,female,0.8250,0.2260,0.3880,0.4870,1.5070,0.9790,1.5920,0.1650,0.2010,0.3460,0.5300,0.4070,4.1590,1.4840,0.4705,0.4237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_vittipennis,,NA,F,vittipennis_2,Anchylorhynchus,vittipennis,Dirings,Rio Vermelho - SC,Brazil,Santa Catarina,Rio Vermelho,NA,F,-48.3667,-27.45,T,NA,3,1957,NA,NA,NA,MZSP,,female,0.8620,0.2610,0.4380,0.4960,1.5710,1.0440,1.8020,0.1920,0.2300,0.3000,0.5100,0.3430,4.4610,1.4800,0.4504,0.4686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_vittipennis,,NA,F,vittipennis_3,Anchylorhynchus,vittipennis,F. Plaumann,Nova Teutônia - SC,Brazil,Santa Catarina,Nova Teutônia,"Seara, Nova Teutônia",F,-52.4242,-27.1636,T,NA,10,1941,NA,NA,NA,MZSP,,female,0.8630,0.2220,0.4260,0.5090,1.4470,1.0040,1.7280,0.1870,0.1960,0.3570,0.5180,0.3610,4.3430,1.3290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_vittipennis,,NA,F,vittipennis_4,Anchylorhynchus,vittipennis,K. Lenko,Barueri-SP,Brazil,São Paulo,Barueri,NA,F,-46.8761,-23.5106,T,NA,11,1965,NA,NA,NA,MZSP,,female,0.9330,0.2790,0.4680,0.5180,1.5490,1.0480,1.8060,0.1960,0.2570,NA,NA,NA,4.5230,1.5230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_vittipennis,,NA,F,vittipennis_5,Anchylorhynchus,vittipennis,C. I. I. F.,IAPAR Morretes-PR,Brazil,Paraná,"Morretes, IAPAR",NA,F,-48.8344,-25.4769,T,24,11,1984,25,11,1984,DZUP,,female,0.8400,0.2380,0.3730,0.4610,1.2980,0.9350,1.5700,0.1800,0.1810,NA,NA,NA,3.9320,1.3510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_pinnocchio [sp7],,NA,T,pinnocchio_1,Anchylorhynchus,pinnocchio,Luis Alberto Nuñez-Avellaneda,"Sabanalarga, Vereda Piñal. Depto Casanare",Colombia,Casanare,"Sabanalarga, Vereda Piñal",NA,T,-73.3330000,4.8500000,T,20,8,2010,NA,NA,NA,MZSP,,male,0.8092,0.2290,0.3360,0.4275,3.1539,1.2519,1.7557,0.1922,0.1734,0.2788,0.5160,0.4908,4.3044,1.2527,0.4146,0.4272,3.6431,0.1523,0.7809,1.2424,0.7753,0.5246,0.4054,0.5473,NA,0.1150,0.0967,0.1155,0.1072,0.1058,0.1292,NA,0.4728,0.1685,4.2759,0.1292,3.6042,0.4205,3.7917,0.1903
Anchylorhynchus_pinnocchio [sp7],,NA,F,pinnocchio_2,Anchylorhynchus,pinnocchio,Luis Alberto Nuñez-Avellaneda,"Sabanalarga, Vereda Piñal. Depto Casanare",Colombia,Casanare,"Sabanalarga, Vereda Piñal",NA,T,-73.3330000,4.8500000,T,20,8,2010,NA,NA,NA,MZSP,,male,0.8171,0.2321,0.3466,0.4070,3.3960,1.2798,1.7341,0.1960,0.2073,NA,0.5088,0.4756,4.4002,1.1446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_pinnocchio [sp7],,NA,F,pinnocchio_3,Anchylorhynchus,pinnocchio,Luis Alberto Nuñez-Avellaneda,"Sabanalarga, Vereda Piñal. Depto Casanare",Colombia,Casanare,"Sabanalarga, Vereda Piñal",NA,T,-73.3330000,4.8500000,T,20,8,2010,NA,NA,NA,MZSP,,male,0.7743,0.1897,0.3398,0.3751,2.1454,1.0444,1.5402,0.1787,0.1349,0.2580,0.4472,0.4531,3.7980,1.1149,0.3324,0.3877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_pinnocchio [sp7],,NA,F,pinnocchio_4,Anchylorhynchus,pinnocchio,Luis Alberto Nuñez-Avellaneda,"Sabanalarga, Vereda Piñal. Depto Casanare",Colombia,Casanare,"Sabanalarga, Vereda Piñal",NA,T,-73.3330000,4.8500000,T,20,8,2010,NA,NA,NA,MZSP,,male,0.8142,0.2189,0.3462,0.4275,3.1486,1.2557,1.7216,0.1806,0.1607,0.3053,0.4565,0.4767,4.3350,1.1988,0.3601,0.4541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_pinnocchio [sp7],,NA,F,pinnocchio_5,Anchylorhynchus,pinnocchio,Luis Alberto Nuñez-Avellaneda,"Sabanalarga, Vereda Piñal. Depto Casanare",Colombia,Casanare,"Sabanalarga, Vereda Piñal",NA,T,-73.3330000,4.8500000,T,20,8,2010,NA,NA,NA,MZSP,,male,0.7897,0.1975,0.3199,0.3875,2.4613,1.0905,1.5327,0.1571,0.1346,0.2552,0.4887,0.4589,3.8713,1.1756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_pinnocchio [sp7],,NA,F,pinnocchio_6,Anchylorhynchus,pinnocchio,Luis Alberto Nuñez-Avellaneda,"Sabanalarga, Vereda Piñal. Depto Casanare",Colombia,Casanare,"Sabanalarga, Vereda Piñal",NA,T,-73.3330000,4.8500000,T,20,8,2010,NA,NA,NA,MZSP,,female,0.8491,0.2327,0.3429,0.3461,1.6956,1.0473,1.6037,0.1746,0.1856,0.3106,0.4750,0.4486,3.8951,1.1256,0.3334,0.3946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_pinnocchio [sp7],,NA,F,pinnocchio_7,Anchylorhynchus,pinnocchio,Luis Alberto Nuñez-Avellaneda,"Sabanalarga, Vereda Piñal. Depto Casanare",Colombia,Casanare,"Sabanalarga, Vereda Piñal",NA,T,-73.3330000,4.8500000,T,20,8,2010,NA,NA,NA,MZSP,,female,0.8113,0.2044,0.3365,0.3270,1.4996,0.9057,1.4496,0.1497,0.1737,0.2952,0.4197,0.4023,3.5793,1.1323,0.3129,0.3272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_pinnocchio [sp7],,NA,F,pinnocchio_8,Anchylorhynchus,pinnocchio,Luis Alberto Nuñez-Avellaneda,"Yopal, Corregimineto Morichal. Depto Casanare",Colombia,Casanare,"Yopal, Corregimiento Morichal",NA,T,-72.3833333,5.2000000,T,11,6,2008,NA,NA,NA,MZSP,,female,0.8711,0.2327,0.3556,0.3428,1.7009,1.0188,1.6258,0.1567,0.1617,0.3323,0.4724,0.4502,4.0505,1.1833,0.3292,0.3694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_centrosquamatus [sp8],,NA,T,centrosquamatus_1,Anchylorhynchus,centrosquamatus,Luis Alberto Nuñez-Avellaneda,"Monterrey, Vereda Tigrana. Depto Casanare – Colômbia",Colombia,Casanare,"Monterrey, Vereda Tigrana",NA,T,-72.833333,4.916667,T,15,8,2008,NA,NA,NA,MZSP,,male,0.9122,0.2290,0.3830,0.4857,2.0396,1.3190,2.1916,0.1895,0.2193,0.3177,0.5551,0.4004,4.5519,1.5391,0.5757,0.5008,1.3048,0.1060,0.2123,0.2091,0.1596,0.1169,0.1109,0.1620,NA,0.0957,0.0885,0.0957,0.0865,0.1008,0.1235,NA,0.3874,0.1773,0.9708,0.1235,1.6873,0.5674,1.3881,0.2178
Anchylorhynchus_centrosquamatus [sp8],,NA,F,centrosquamatus_2,Anchylorhynchus,centrosquamatus,Luis Alberto Nuñez-Avellaneda,"Monterrey, Vereda Tigrana. Depto Casanare – Colômbia",Colombia,Casanare,"Monterrey, Vereda Tigrana",NA,T,-72.833333,4.916667,T,15,8,2008,NA,NA,NA,MZSP,,male,0.8712,0.2234,0.3522,0.4811,1.8922,1.1635,1.9815,0.1809,0.2044,0.3145,NA,NA,4.1606,1.4562,0.4906,0.4634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_centrosquamatus [sp8],,NA,F,centrosquamatus_3,Anchylorhynchus,centrosquamatus,Luis Alberto Nuñez-Avellaneda,"Monterrey, Vereda Tigrana. Depto Casanare – Colômbia",Colombia,Casanare,"Monterrey, Vereda Tigrana",NA,T,-72.833333,4.916667,T,15,8,2008,NA,NA,NA,MZSP,,male,0.9161,0.2330,0.3989,0.5134,2.0830,1.3149,2.2074,0.1684,0.2110,NA,NA,NA,4.6333,1.6406,0.6007,0.5289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_centrosquamatus [sp8],,NA,F,centrosquamatus_4,Anchylorhynchus,centrosquamatus,Luis Alberto Nuñez-Avellaneda,"Monterrey, Vereda Tigrana. Depto Casanare – Colômbia",Colombia,Casanare,"Monterrey, Vereda Tigrana",NA,T,-72.833333,4.916667,T,15,8,2008,NA,NA,NA,MZSP,,male,0.8742,0.2359,0.3931,0.4939,1.9468,1.2594,2.0851,0.1965,0.2390,0.3191,0.5480,0.3618,4.4445,1.4436,0.5129,0.4382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_centrosquamatus [sp8],,NA,F,centrosquamatus_5,Anchylorhynchus,centrosquamatus,Luis Alberto Nuñez-Avellaneda,"Monterrey, Vereda Tigrana. Depto Casanare – Colômbia",Colombia,Casanare,"Monterrey, Vereda Tigrana",NA,T,-72.833333,4.916667,T,15,8,2008,NA,NA,NA,MZSP,,male,0.8514,0.2195,0.3537,0.4762,1.9153,1.2046,2.0028,0.1717,0.1998,NA,NA,NA,4.2642,1.4753,0.5105,0.4713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_centrosquamatus [sp8],,NA,F,centrosquamatus_6,Anchylorhynchus,centrosquamatus,Luis Alberto Nuñez-Avellaneda,"Monterrey, Vereda Tigrana. Depto Casanare – Colômbia",Colombia,Casanare,"Monterrey, Vereda Tigrana",NA,T,-72.833333,4.916667,T,15,8,2008,NA,NA,NA,MZSP,,female,0.9128,0.2076,0.3648,0.4906,1.9230,1.1542,2.0254,0.1976,0.2158,0.3053,0.5325,0.3751,4.5374,1.5771,0.5255,0.4696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_centrosquamatus [sp8],,NA,F,centrosquamatus_7,Anchylorhynchus,centrosquamatus,Luis Alberto Nuñez-Avellaneda,"Monterrey, Vereda Tigrana. Depto Casanare – Colômbia",Colombia,Casanare,"Monterrey, Vereda Tigrana",NA,T,-72.833333,4.916667,T,15,8,2008,NA,NA,NA,MZSP,,female,0.8431,0.1951,0.3522,0.4685,1.7546,1.0852,1.9120,0.2026,0.2206,0.2752,NA,NA,4.2429,1.4732,0.5096,0.4501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
